ERR439576,,FIB,
ERR434633,FIA,FIB,
ERR435337,FIA,FIB,
ERR435548,,FIB,
ERR434325,,FIB,
ERR434595,,FIB,
ERR434326,FIA,FIB,
ERR435244,,FIB,
ERR434514,,FIB,
ERR435424,,FIB,
ERR435550,,FIB,
ERR435540,,FIB,
ERR435247,,FIB,
ERR439585,,,
ERR439586,,FIB,
ERR435343,,,
ERR439656,,,
ERR435547,,,
ERR435551,,FIB,
ERR434481,,,
ERR435430,,FIB,
ERR435253,,FIB,
ERR435186,,FIB,
ERR434712,,FIB,
ERR434714,FIA,FIB,
ERR435164,,FIB,
ERR434423,,FIB,
ERR434635,FIA,FIB,
ERR435432,,FIB,
ERR435477,FIA,FIB,
ERR435470,FIA,FIB,
ERR435361,,FIB,
ERR439612,,FIB,
ERR435097,FIA,,
ERR434831,,FIB,
ERR435006,,FIB,
ERR439661,,FIB,
ERR439597,,FIB,
ERR435471,FIA,FIB,
ERR434614,FIA,FIB,
ERR435288,FIA,FIB,
ERR434615,,FIB,
ERR435261,,FIB,
ERR435013,,FIB,
ERR434832,,FIB,
ERR435172,,FIB,
ERR434618,,,
ERR435010,,,
ERR434729,,,
ERR435366,,FIB,
ERR435558,,FIB,
ERR434293,,FIB,
ERR434624,,,
ERR439664,,,
ERR434438,,,
ERR435271,FIA,FIB,
ERR439626,,,
ERR435561,FIA,FIB,
ERR435370,,,
ERR439598,,FIB,
ERR435290,,FIB,
ERR439731,FIA,FIB,
ERR435577,,FIB,
ERR435373,,,
ERR434542,FIA,FIB,
ERR485891,,FIB,
ERR434388,,FIB,
ERR434574,,FIB,
ERR435069,,FIB,
ERR439548,,,
ERR439551,,FIB,
ERR435070,,FIB,
ERR434816,,FIB,
ERR434818,,FIB,
ERR439646,,FIB,
ERR435518,,FIB,
ERR435519,,FIB,
ERR435469,,FIB,
ERR434442,,FIB,
ERR434489,,FIB,
ERR435282,,,
ERR435526,,FIB,
ERR439715,,FIB,
ERR434397,,,
ERR435085,,FIB,
ERR434398,,FIB,
ERR434694,FIA,FIB,
ERR434742,,,
ERR435048,,FIB,
ERR434278,,FIB,
ERR434455,FIA,FIB,
ERR434883,,,
ERR435053,,FIB,
ERR435055,FIA,FIB,
ERR435112,,,
ERR435396,,FIB,
ERR439690,,FIB,
ERR434272,,FIB,
ERR434549,FIA,FIB,
ERR434636,,FIB,
ERR434555,,FIB,
ERR434653,,,
ERR434654,,FIB,
ERR434645,,FIB,
ERR434748,,FIB,
ERR434751,,,
ERR434787,FIA,FIB,
ERR434794,,FIB,
ERR434851,FIA,,
ERR434853,FIA,FIB,
ERR434857,FIA,FIB,
ERR434866,FIA,FIB,
ERR434876,,FIB,
ERR434881,,FIB,
ERR434964,,FIB,
ERR434933,,FIB,
ERR434936,,FIB,
ERR435029,FIA,FIB,
ERR435060,,FIB,
ERR435199,FIA,FIB,
ERR435301,,FIB,
ERR435295,,FIB,
ERR435381,,FIB,
ERR435300,,FIB,
ERR435485,,FIB,
ERR439534,,FIB,
ERR439630,,FIB,
ERR439631,FIA,,
ERR439699,,,
ERR434943,,,
ERR434790,,,
ERR434359,,,
ERR434921,,FIB,
ERR435296,,,
ERR434909,,,
ERR439571,,,
ERR435132,,,
ERR435133,FIA,FIB,
ERR439573,,FIB,
ERR435119,FIA,,
ERR435428,FIA,,
ERR435163,FIA,,
ERR434323,FIA,,
ERR434611,FIA,FIB,
ERR434415,,FIB,
ERR435160,FIA,FIB,
ERR435440,,,
ERR434709,FIA,FIB,
ERR435353,,,
ERR435238,,FIB,
ERR434710,,,
ERR434318,FIA,,
ERR439595,FIA,FIB,
ERR435342,FIA,FIB,
ERR434324,,FIB,
ERR434416,,FIB,
ERR435436,FIA,FIB,
ERR435538,,FIB,
ERR434705,,FIB,
ERR439584,,FIB,
ERR434409,,FIB,
ERR435541,FIA,FIB,
ERR435149,FIA,,
ERR435546,FIA,FIB,
ERR434329,,,
ERR435357,,,
ERR435359,,,
ERR439654,FIA,,
ERR434715,,FIB,
ERR434672,,,
ERR435258,,FIB,
ERR434525,,,
ERR434830,,FIB,
ERR434975,,,
ERR435448,,FIB,
ERR435451,,,
ERR439596,,,
ERR434604,FIA,,
ERR434334,,,
ERR434531,,,
ERR435005,,FIB,
ERR439615,FIA,FIB,
ERR434429,,FIB,
ERR435262,,FIB,
ERR434895,,,
ERR435310,,,
ERR435555,,,
ERR434734,FIA,,
ERR439659,,FIB,
ERR435401,,FIB,
ERR434728,,,
ERR435264,,FIB,
ERR435269,,FIB,
ERR435177,,,
ERR434290,FIA,,
ERR434730,,FIB,
ERR434677,FIA,,
ERR434385,,FIB,
ERR435287,FIA,,
ERR435462,,FIB,
ERR434623,,FIB,FIC
ERR439641,,,
ERR435464,FIA,FIB,
ERR435280,,FIB,
ERR485892,FIA,FIB,
ERR435574,,,
ERR435122,FIA,,
ERR435479,,,
ERR435380,,FIB,
ERR439643,,FIB,
ERR434815,FIA,FIB,
ERR435502,,FIB,
ERR434296,,FIB,
ERR435123,,,
ERR434387,,FIB,
ERR435315,,FIB,
ERR434571,,FIB,
ERR435217,,FIB,
ERR435218,,FIB,
ERR435410,FIA,FIB,
ERR435411,FIA,FIB,
ERR439554,,FIB,
ERR439555,,FIB,
ERR435219,,FIB,
ERR434486,,FIB,
ERR435126,,,
ERR435073,,FIB,
ERR435326,,FIB,
ERR434394,,FIB,
ERR435517,,,
ERR435063,,FIB,
ERR434301,,FIB,
ERR434495,FIA,,
ERR434983,FIA,FIB,
ERR434447,,,
ERR435523,FIA,,
ERR439709,FIA,,
ERR434477,,,
ERR434688,FIA,,
ERR434736,,FIB,
ERR435382,,FIB,
ERR435374,,,
ERR434443,FIA,,
ERR439714,FIA,,
ERR439602,,FIB,
ERR434904,FIA,,
ERR435082,FIA,FIB,
ERR434912,FIA,,
ERR439719,,FIB,
ERR435083,,,
ERR435084,,FIB,
ERR435077,,FIB,
ERR435091,,,
ERR434463,,FIB,
ERR434553,,,
ERR434656,,,
ERR434846,,FIB,
ERR434882,,FIB,
ERR434659,,FIB,
ERR434746,,FIB,
ERR434849,,FIB,
ERR434655,,,
ERR434954,,FIB,
ERR434760,FIA,,
ERR434776,FIA,,
ERR434961,FIA,,
ERR435042,FIA,,
ERR434858,,FIB,
ERR434940,,FIB,
ERR434934,,FIB,
ERR435035,,FIB,
ERR435054,,FIB,
ERR435389,,FIB,
ERR439535,,,
ERR435407,,,
ERR434559,FIA,FIB,
ERR434741,FIA,FIB,
ERR435033,,,
ERR435100,FIA,FIB,
ERR439671,FIA,FIB,
ERR435036,,FIB,
ERR435488,,FIB,
ERR439673,,,
ERR434548,,FIB,
ERR435203,,,
